timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,angvel_x,angvel_y,angvel_z,thrust,desired_pos_x,desired_pos_y,desired_pos_z,desired_quat_w,desired_quat_x,desired_quat_y,desired_quat_z,desired_vel_x,desired_vel_y,desired_vel_z,desired_omega_x,desired_omega_y,desired_omega_z
1752462905.6535144,0.03280414651799542,0.13934692081832467,1.0296546319168693,0.9991591389615947,-0.02172159013503835,0.03409801509506794,0.0068200379842332515,-0.062156899619467076,-0.08348736238740595,-0.22150770776197443,-0.4221487497964975,-0.4373072962736604,0.11419479125783571,5.3468957,3.3398507,-1.0117768,0.26983392,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.6734684,0.03161838087435987,0.1375443486802438,1.0240793250008322,0.998958649778664,-0.025250714688006833,0.03718265009485578,0.00784015127768239,-0.057659822783367086,-0.08841843954841082,-0.28188231661933383,-0.2969876021243119,-0.23428031175460176,0.08307041927570126,-4.5590878,-18.761765,-10.128693,0.33378732,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.6947877,0.030710887448215894,0.13594341996494783,1.0173444439758728,0.9988608931682309,-0.027073115991621977,0.03832274802388712,0.008679255357801133,-0.04583932752493115,-0.09086697050089453,-0.3454220478421196,-0.09072712392297676,-0.06503409421411237,0.08217721169084549,-11.660311,-2.7690172,2.6110206,0.3410756,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.7148845,0.03004148179705485,0.13436309374066385,1.009548361812731,0.9988855574101605,-0.02700695637418194,0.03756054104024491,0.00935271412799854,-0.038338502775674466,-0.08689834992747174,-0.42555052229566853,0.051814266592689104,0.17002089781207982,0.05623461465951625,-1.84379,-5.789357,-3.4470518,0.35296077,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.7337074,0.029706579041646187,0.13284995068666042,1.0008808331026304,0.9990161106665195,-0.026146560120323643,0.03445671120303147,0.009793011573856359,-0.025963995345293842,-0.06865528496653407,-0.46019644722766806,0.0653694652579482,0.36965657970951793,0.018054538586731513,11.930809,-5.0562506,-17.558298,0.3318884,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.753209,0.029696847541876816,0.13136899182740272,0.99132227556182,0.999169369624121,-0.025645665370795767,0.030087089346368303,0.009881179448299561,-0.002286377171432507,-0.07114866730444518,-0.4699365920482065,-0.0016963866709647755,0.42020923615362005,-0.021013087934187172,-1.847081,-29.180864,-11.853274,0.36297625,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.7731154,0.02992485034039624,0.13003676308326778,0.980920171621339,0.999286713224466,-0.025705156713249883,0.02591541349367276,0.00967992948543057,0.004825853150013811,-0.0627003588391476,-0.541174988164559,-0.035791503535849485,0.33775507235416313,-0.04116516756557332,26.174133,11.367849,5.6607184,0.39110404,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.7933748,0.030428288445034816,0.12876712438861665,0.9696693924960913,0.9993666385443032,-0.025717023874470262,0.022749651780310198,0.009349320380375685,0.02585022678075784,-0.055815630656103704,-0.5760747739898842,-0.02066130307953912,0.2913071793877138,-0.040453396152357615,8.186853,-36.047024,1.183615,0.4506088,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.813106,0.031081653402763504,0.12761616658580596,0.9578519721769194,0.9994406567272069,-0.025562864864274924,0.01966622733126172,0.00884042550872365,0.03969995735373051,-0.06308847645844393,-0.6005184572137899,0.048573703049956264,0.25726017952392066,-0.06999554668017317,-23.38939,-27.502293,2.6046112,0.4115275,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.8335114,0.032139147360830365,0.12654491836590703,0.9456565567231577,0.9995283406240857,-0.024128594978387544,0.017219215816298768,0.008025322442281602,0.05599113580764577,-0.05424267100840939,-0.6481863230471299,0.21027386196408457,0.217758609628725,-0.09489145898526322,17.495438,-27.338186,2.8878446,0.4105581,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.8532925,0.03335516441845393,0.12557002980033433,0.9327594591016594,0.9996432176517744,-0.021674642346714852,0.013841799639165445,0.007214697824459571,0.06993854791577003,-0.043806545633515236,-0.6402578630863714,0.19985477683136754,0.4307887101629871,-0.07550908908496422,6.9717336,-18.261644,-13.208277,0.43767813,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.8739738,0.03462844576659367,0.12466981382399141,0.9199523566095396,0.9997409669108226,-0.02022390914370086,0.008087744806862142,0.006601587922610321,0.07026706585137484,-0.04379926473696094,-0.7044998611115588,0.08300328264909604,0.6938964757161789,-0.06233441452758541,10.2178755,-15.975344,31.558577,0.41936862,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.8928533,0.03619926688161552,0.1239561802343032,0.9070378725406556,0.9997934379528303,-0.01936926513326602,8.535661516445658e-05,0.006156761235057466,0.08511575821337446,-0.028838598281382025,-0.643798830341007,0.08075210425727365,0.8672214576241791,-0.06091059290147738,-2.3282244,-24.885714,-9.441387,0.42545727,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.9130557,0.03765011282912901,0.12331706575172491,0.8940812909350625,0.999782116709305,-0.018024428913925035,-0.008845448006021812,0.005709388772988185,0.07856663357564515,-0.018269985667012118,-0.6708345222198624,0.17693852532258791,0.8847497847078354,-0.059229580654284145,14.021653,13.419115,-5.250493,0.46198702,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.9333322,0.03933882319302628,0.12270750349205475,0.881341173259,0.9997193229654372,-0.015377075186500666,-0.017223252284462948,0.00530852418117056,0.0709781043063034,-0.024481775421895995,-0.595802134409476,0.29718757223266323,0.817174269154974,-0.051935215718070735,17.130041,8.690776,-1.6834474,0.4449838,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.9528997,0.04095529728845587,0.12206134961919125,0.8687245470186519,0.999626382364842,-0.011796736281142922,-0.02416351777794043,0.004904803960098967,0.08703924615326565,-0.04344179089858657,-0.6113574274075706,0.39940578685089795,0.5571213491091849,-0.06561723078548805,-4.410981,10.951179,4.6071877,0.462463,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.9732802,0.0423392965966105,0.12163774281678603,0.8562513955208632,0.999572803963392,-0.006972566650537835,-0.028035532285736804,0.004427394326422989,0.06530434338984173,-0.022379072352786165,-0.6228474560372084,0.5368376489827054,0.24613327610773106,-0.05934791655284613,-14.30296,14.29836,23.811338,0.4464066,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462905.993275,0.04389208259584399,0.12101612672125932,0.844224137086483,0.9995794801666007,-0.0012967576755827483,-0.028690395557310296,0.004005303005283713,0.08378692307149284,-0.029980834067895052,-0.5924443086686652,0.5618963636541834,-0.04559397116886147,-0.05641409923341998,-6.76296,22.149591,-16.695454,0.45526397,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.0133417,0.04510096043498662,0.12053865056843233,0.8325536397287765,0.9996229008628408,0.003543382760819577,-0.026968302279940026,0.0037697720498102777,0.05721230424541571,-0.02342708397152094,-0.5817871730147124,0.3727197808848407,-0.22313960983501416,-0.022688565799740087,4.8432446,31.673641,15.51757,0.48682958,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.03284,0.04629001004119093,0.1199458928948107,0.8210021224931212,0.9996873025287495,0.0055684186381153924,-0.02409296015192512,0.0037174114355437177,0.06901938462991439,-0.0253567926730155,-0.5739453124005789,0.061020851931795864,-0.3205534152677187,-0.00512052172558475,-26.771114,-3.762324,-10.087596,0.46965635,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.0533743,0.04715660602231281,0.11915670088711561,0.8101059520656037,0.9997700871696762,0.004748093548450723,-0.020565031914802797,0.003782574617442311,0.04276468236703035,-0.041863368899775044,-0.540295795224889,-0.17553798555007205,-0.3779421399139452,0.012592036288410215,-20.635536,15.355344,-6.0682435,0.4465832,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.073878,0.048210247212393344,0.118513413786327,0.799786256349625,0.9998532372732167,0.001966845686953009,-0.01652077160999796,0.00408650678730717,0.045617141350491615,-0.033517125733831823,-0.5084330495361489,-0.3614955555755655,-0.37287021619691657,0.05694629868775869,-11.057504,24.926228,-0.43150064,0.44632614,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.0934155,0.04908715723994539,0.11763264642792269,0.7901451619226803,0.9998941559745115,-0.002760355950087504,-0.013497890853690984,0.0046759197544514785,0.05786273807355025,-0.046411907000530224,-0.48028007301177655,-0.550880697147775,-0.2181583667531027,0.08262048653191077,-34.525852,22.40897,-13.023143,0.4754622,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.1126118,0.049756449330662575,0.11674495514432434,0.7805851814712442,0.9998796012378222,-0.008726738278114715,-0.011582314282859217,0.005520603533314327,0.027769980032670227,-0.055816088961388344,-0.4718279504419205,-0.5970203957970749,-0.1902152821735008,0.10617362469300447,-12.071683,14.916586,0.17298211,0.4915976,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.1334965,0.050613269762217666,0.11599703817200442,0.7717572594274446,0.9998334591055048,-0.014166957618212819,-0.009492043205467733,0.006500190824127182,0.050800908713345035,-0.04844429671261975,-0.4146360594831011,-0.5105514500752962,-0.23174321805262416,0.1051132621378542,-4.0888133,6.5060554,-15.71784,0.4623664,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.1531677,0.05121379951350083,0.11528152272781861,0.7633664148442861,0.9997657122640204,-0.01900363263575387,-0.0071493972041438356,0.00750124306220833,0.01780016361230438,-0.025573759634044037,-0.40305866926816714,-0.44032961792625047,-0.24266717194899293,0.11452023786542181,-3.9333007,12.47811,3.2548833,0.48002774,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.174449,0.052203762541206115,0.11445597991263755,0.7557057708730857,0.9997002345759497,-0.022487657988064343,-0.0045998156107063025,0.00851985465547553,0.05244339642770295,-0.05528010477967974,-0.3721412097740634,-0.2712061554672569,-0.23356190740579608,0.1062173338243954,7.9087014,3.0141897,-19.364237,0.48373657,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.1934602,0.053053461398273834,0.11380445713269566,0.7483963701605826,0.9996624239498443,-0.024098861116662967,-0.0022094615282439167,0.009455226880244909,0.03699394108893805,-0.03487993784939572,-0.3671992606717753,-0.0831464192353094,-0.25285166587918756,0.1042166756673654,30.438696,28.532652,-12.423122,0.44222605,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.2137623,0.053837866884088766,0.11343834639496353,0.7417834676098224,0.9996601821289309,-0.023897572701805037,-0.000168410847893341,0.010411432307851421,0.034636236841697636,-0.011948593915494264,-0.3022519254097616,0.09064923478347034,-0.17433959634905002,0.08986191281908044,8.199896,1.6779875,16.162457,0.4415207,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.2335525,0.05505561220004638,0.11304211029626293,0.7356000966217655,0.9996978762566959,-0.02180886904406854,0.001289175723286249,0.011263545837127267,0.061020279385685806,-0.016101526833654414,-0.30517794276180654,0.30366381408200427,-0.1613221980987972,0.08502428069895152,16.019484,-2.9402163,15.775786,0.4374491,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.2538466,0.056164665373825085,0.11282593525582507,0.7299757074768929,0.999769677241387,-0.017530806000781066,0.0031901515487233333,0.011961866188519047,0.060257402108878116,-0.014122152209762637,-0.2648555870970674,0.5011573157776099,-0.21072916264194724,0.06864120443019178,10.680735,9.359684,-18.368704,0.45853633,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.273453,0.05751610345570278,0.11264625709348033,0.7250290490040655,0.9998311682709788,-0.012403113748813576,0.004999551875156933,0.012601674661378027,0.07623013632141785,-0.019997105284699758,-0.23375982061694367,0.4784305315356326,-0.1494972801608978,0.07064619854637157,-0.75434935,-9.058057,17.024483,0.48689902,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.2936695,0.05890315673941053,0.11262264144440885,0.720329716737807,0.9998639024354241,-0.007994202308682632,0.005731916682543418,0.013244412678431187,0.08773495506215183,-0.01795167511824714,-0.21405635417929794,0.38678626486750295,-0.03790812987478482,0.058052854604254224,14.452038,-28.907381,-2.5204947,0.4439283,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.3133283,0.060370423937991254,0.11270139610353953,0.7162259172652616,0.999879187830934,-0.0048950198298800245,0.005494159961406549,0.013691702952354045,0.0849761311985279,0.005160665690053125,-0.18859167809082444,0.23985370870489234,0.06717648663659422,0.041227552114108425,-5.7206793,0.71592206,-3.33891,0.4410717,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.3338366,0.0620394509551021,0.1127392209507574,0.712583612189208,0.9998873603129096,-0.0034031401620986984,0.004195172197459545,0.014003065869758267,0.08095897251662064,0.011855250551554015,-0.16994144754074864,0.06787179222413267,0.19170618633075442,0.0230814153500404,-13.029865,-20.432575,0.2436134,0.46085092,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.3535314,0.06391731773331566,0.11270575378886415,0.709841426196345,0.9998959495761774,-0.00332899508042895,0.0011801075545009392,0.013986248927745791,0.08402584855446708,0.0007303100682834493,-0.12816107777428512,-0.055773754632878036,0.3349181067134426,-0.02342642370807096,-11.90263,-7.881586,6.229143,0.4282142,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.373181,0.06585141038600553,0.1126608892120136,0.7071776648789093,0.9998946204143444,-0.00458259863373789,-0.002562499570569813,0.013534454261882977,0.0985676639231464,0.008058452315413665,-0.12392220052772619,-0.1711734806423525,0.3532931192866623,-0.06456605197490935,-13.05626,-6.8408513,9.405618,0.42878395,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.3930478,0.06780129812043775,0.11275594266254073,0.7052407310892843,0.9998733726361444,-0.0068938379241453435,-0.006440648689848616,0.012815293065360155,0.10077879654947675,-0.0037465493896481337,-0.09856331959408078,-0.2866916881920111,0.384979509804966,-0.08450247589524253,7.578356,-19.45941,0.38920787,0.45265627,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.4138505,0.06996850577116133,0.11278643682045225,0.7038290513155903,0.9998330611542681,-0.0100642324855393,-0.009702495220104078,0.011765314864747651,0.09254124775550822,0.012803686023902663,-0.07136164072601853,-0.34808823725221144,0.2800798248641577,-0.11717161446767745,-11.288209,-4.318955,9.282479,0.46304023,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.4328053,0.07211654862445029,0.11289125758165386,0.7027149258986727,0.999784635670431,-0.01335982686900759,-0.011991118467445619,0.010412030602790365,0.11720286451252139,0.003995095380862152,-0.04985737308110894,-0.3053304868712031,0.18595966726485189,-0.14869541900143177,-9.654542,1.8503195,-16.517319,0.41503686,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.4504404,0.0742641943029725,0.1130837029561763,0.7021481840281583,0.9997470734158989,-0.0156477965920709,-0.013556605323004827,0.008783741245900376,0.10673442097646077,0.0041240096142149294,-0.030129463298476617,-0.1939954063142729,0.12917158531297912,-0.16995929556711495,1.3884425,-2.2109804,0.19347918,0.42860714,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.4723,0.07662446278592179,0.11324581835654438,0.7020505563675794,0.9997263579102946,-0.0169708769501036,-0.014495287586466251,0.007006088262900833,0.1286454402114529,0.010512439825363968,-0.007253036061212799,-0.11891306382685866,0.05245485254220484,-0.1846577310316962,11.351558,-10.508124,-7.551929,0.417369,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.493824,0.07866133134348305,0.11374222705341352,0.7024121154421945,0.9997258957075535,-0.01773828966461567,-0.014415187179415541,0.005068422840154185,0.09900781664451273,0.02635577789708631,0.02700829869197573,-0.0605558265547652,-0.04314327207712171,-0.19014231155963263,11.887008,6.9165273,-13.386989,0.40250477,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.5133238,0.08082386128657162,0.11419118426368781,0.7030661647109357,0.9997462676082604,-0.01762468481692194,-0.013670944238203798,0.0031426377603753905,0.10424963309950576,0.03191329562232793,0.027534415235754246,0.038996380719975264,-0.08631408290439052,-0.19436000971226156,-3.3392785,-7.868663,2.8246586,0.43194956,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.5334563,0.0831402350456003,0.11459279388773613,0.7041584299346659,0.9997772112694212,-0.016679447090910182,-0.012871131809679763,0.0012875701994787868,0.10114237204077574,0.017566155815564467,0.05929236302216433,0.1288945499805836,-0.0735712815296601,-0.18273735885915368,16.5016,3.2820334,17.585474,0.4116912,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.553264,0.0854146107647656,0.11531608636421593,0.7055846551224287,0.9998111275861434,-0.014935331615473904,-0.01241781487760986,-0.0006655059171242429,0.11559711425824487,0.038253686276915465,0.08020699687519858,0.17355832475376165,0.0019965255760025185,-0.20070209482168988,-11.427115,-10.435462,-2.437204,0.38983923,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.5731955,0.08752880124326186,0.1160765162883648,0.7073160188442138,0.9998275074687726,-0.013112738164388684,-0.012881171239678536,-0.0026621108368953426,0.10916728490775249,0.04606877822543589,0.09794414766402705,0.1781988663084679,0.0741381936243323,-0.20425393612277176,12.545329,-26.0112,0.99877703,0.3996114,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.5937884,0.08970099631149647,0.11683830472147379,0.7094634324937819,0.9998302233801806,-0.011257929409164334,-0.01384488513271618,-0.0045937562645732375,0.11544844244429778,0.03998836749213863,0.12703803937041125,0.13975540360387434,0.12570761168311304,-0.19066975061352284,25.0682,-1.5619453,1.1531794,0.43498912,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.6138399,0.09172638993145943,0.11783706411617512,0.7115231758983437,0.9998036252993854,-0.010339940429416633,-0.015629923658399374,-0.0064422012196725135,0.10680087402628213,0.05036252735498534,0.10643645861155793,0.056317909183797685,0.2500949779005761,-0.19010937158589972,0.63220143,-4.386132,3.0488188,0.42570686,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.63377,0.09380852897322169,0.11876707390838294,0.7140480381653563,0.9997496554172304,-0.009668391184164927,-0.018318152197231583,-0.008461324075942496,0.08554445997560481,0.04569847654700833,0.11387080372914914,0.09286385296695299,0.2940506680741725,-0.20660377631060317,1.958277,-14.149157,7.0757885,0.3627849,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.653054,0.09592673087664019,0.11970773507734238,0.7168763476412157,0.999696038384884,-0.007938514353790905,-0.020813954852983457,-0.01056362204932379,0.09758174733060519,0.036287250701286564,0.13134693461438132,0.23043728707783337,0.2033995274660471,-0.23071252477649307,-0.33667755,-11.407189,13.197373,0.43238956,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.6732728,0.09774859666915175,0.12091414182594826,0.7197668244766164,0.9996496549800892,-0.005269137613681011,-0.022675033225827253,-0.012595489478560522,0.07976104215736912,0.068637436307142,0.1481220796428086,0.26581148991562425,0.18190122614540968,-0.18174375010120195,9.6678095,-1.3776867,-5.5785365,0.37523365,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.6928647,0.09975057824449393,0.1218907880237327,0.7228390407404164,0.99959575508597,-0.003076882874233158,-0.024282812122557885,-0.014463894403242505,0.09420742315621244,0.04261847736718216,0.14937674037879414,0.17473570827168566,0.17901174629694416,-0.20752924143416251,18.740574,10.2318325,-6.9253955,0.4054842,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752462906.7136223,0.10158640946608222,0.1229367550276554,0.7262763465998324,0.9995314714529541,-0.0018374164867430462,-0.02585487365938028,-0.016278420801906213,0.09569597330978469,0.055306966982580606,0.17884576802341262,0.08696783069535613,0.16013817332290478,-0.16840602350608302,-4.5194297,-8.338481,11.537395,0.41707548,0.061731514,0.15882216,1.0323879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
